Date,SPTR Index,AAPL,ABBV,ADM,AMT,AMZN,APO,AVGO,BAC,BAH,BRK/B,CBT,CMCSA,COLM,COP,CRM,CRSP,CVX,DD,DEO,DHI,DIS,DXCM,ELF,ELV,EW,FIDU,FDX,FTNT,GEV,GLD,GLW,GOOG,HCA,HEI/A,HES,HII,INTC,JPM,KBH,KO,LKQ,LLY,LMT,LULU,LYB,MSFT,NCLH,NEE,NOC,NVDA,OKE,PENN,PSX,PTON,PYPL,RDDT,RUM,SEDG,SHEL,SHOP,SMIN,SNVXX,XYZ,SQM,STZ,SWK,TLRY,TMUS,TSLA,TTWO,TWLO,ULTA,UNH,V,VALE,VFH,VOO,VRTX,WMT,WTRG,ZTS
2025-09-05,14358.11,239.69,212.56,62.94,198.32,232.33,131.55,334.89,49.77,102.45,499.77,81.05,31.768,56.5,92.95,250.76,54.86,153.66,32.548,110.25,181.8,117.91,80.51,133.97,313.64,80.94,80.15,227.72,78.83,582.08,331.05,71.19,235.17,420.77,252.34,148.97,271.13,24.49,294.38,67.97,67.96,32.38,727.21,463.9,167.8,55.08,495.0,25.66,70.9,580.8,167.02,72.63,20.47,131.55,8.02,68.26,240.0,7.11,34.42,71.6,146.82,72.8,1,74.94,45.86,148.43,78.42,11.9,252.76,350.84,239.68,108.67,514.86,315.39,343.22,10.4,129.98,594.96,396.12,100.51,39.35,153.32
2025-09-08,14389.125,237.88,209.79,62.3,193.64,235.84,134.44,345.65,49.46,101.69,493.78,81.1,31.852,56.55,91.4,252.27,54.1,154.0,32.515,106.4,184.04,118.84,78.0,138.0,308.16,80.21,80.29,225.0,80.36,600.23,334.82,72.15,234.16,418.1,251.13,148.97,269.94,24.48,292.91,67.82,67.43,32.61,738.64,459.11,168.1,54.63,498.2,24.53,69.77,581.9,168.31,71.36,20.09,130.21,8.1,68.4,229.98,7.31,33.44,71.71,146.22,73.49,1,75.82,45.48,146.1,78.42,11.2,242.9,346.4,248.78,109.08,519.81,320.25,342.3,10.45,130.21,596.5,395.25,102.28,38.37,151.75
2025-09-09,14428.254,234.35,210.42,62.19,194.6,238.24,134.42,336.67,50.29,103.12,492.72,80.44,31.543,55.24,91.86,252.06,53.69,154.85,32.101,104.99,177.88,117.37,78.4,138.83,315.09,79.8,79.65,225.75,79.84,605.7,334.06,72.39,239.94,413.4,250.09,148.97,267.07,24.44,297.85,65.92,67.86,32.31,750.61,457.06,165.69,54.39,498.41,25.37,70.07,571.63,170.76,71.84,20.06,132.29,7.94,67.68,240.2,7.51,30.04,71.92,143.44,73.04,1,75.51,41.47,145.98,76.74,11.4,242.72,346.97,247.86,107.0,513.85,347.92,343.99,10.35,130.69,597.95,396.48,102.29,38.28,149.79
2025-09-10,14471.707,226.79,211.64,61.41,193.76,230.33,133.64,369.57,50.13,102.5,490.08,79.17,31.365,55.02,94.32,242.57,51.81,157.79,31.829,104.3,176.13,115.79,76.0,134.44,306.75,78.28,80.28,225.69,79.48,643.56,335.26,74.93,239.56,394.36,251.24,148.97,271.93,24.77,300.54,65.57,67.82,32.09,754.62,463.87,163.9,54.4,500.37,25.43,71.04,579.87,177.33,73.35,20.1,131.42,7.85,65.64,259.03,7.2,29.42,72.65,142.2,74.18,1,73.75,41.85,142.9,76.97,10.9,240.38,347.79,244.04,104.25,515.47,346.78,338.12,10.5,130.29,599.68,388.55,100.41,37.97,149.42
2025-09-11,14594.642,230.03,220.22,61.42,196.55,229.95,136.4,359.63,50.75,103.84,496.91,81.47,31.29,55.69,94.13,246.28,55.89,158.25,32.619,103.69,181.01,117.08,76.0,138.07,314.89,78.01,81.19,228.81,80.89,634.15,334.76,75.47,240.78,402.85,253.3,148.97,276.07,24.61,305.56,67.38,67.62,32.92,756.28,470.73,165.78,55.47,501.01,26.94,71.32,582.95,177.17,73.3,20.03,132.52,7.65,67.27,260.54,7.33,29.49,72.02,145.03,74.05,1,74.23,42.61,142.98,79.52,10.6,241.39,368.81,246.54,102.56,521.89,353.61,343.49,10.63,132.29,604.57,397.37,102.65,38.24,150.61
2025-09-12,14588.18,234.07,218.34,61.57,195.08,228.15,138.03,359.87,50.58,104.62,493.74,79.0,30.972,54.61,92.43,242.76,56.26,157.11,32.327,101.72,177.87,115.96,76.22,135.22,311.76,77.57,80.47,229.55,79.68,625.55,335.42,77.04,241.38,405.13,250.93,148.97,274.71,24.08,306.91,65.88,67.01,32.3,755.39,471.31,159.865,55.22,509.9,26.65,71.64,575.96,177.82,73.05,19.61,130.78,7.58,66.89,254.29,7.31,28.97,71.34,143.38,73.67,1,72.87,41.97,139.49,77.57,11.2,241.72,395.94,246.26,102.33,514.62,352.51,339.43,10.67,131.66,604.44,394.53,103.49,38.31,148.2
2025-09-15,14660.132,236.7,217.61,60.53,192.5,231.43,138.48,364.09,50.59,101.62,491.54,78.93,30.559,54.11,92.33,242.52,57.84,157.31,32.251,100.46,172.09,115.62,75.58,144.37,306.91,76.05,80.82,225.69,81.0,628.68,338.91,77.98,251.76,403.17,255.66,148.97,273.02,24.77,308.9,65.19,66.21,31.55,748.19,473.25,159.98,52.58,515.36,26.01,71.5,574.54,177.75,72.61,18.83,131.18,8.19,67.11,263.64,7.65,30.59,71.67,147.89,74.35,1,74.63,43.47,135.42,78.56,11.8,239.74,410.04,247.25,104.48,526.08,347.89,339.05,10.83,131.38,607.59,393.21,103.69,37.8,146.25
2025-09-16,14641.773,238.15,216.26,62.35,194.73,234.05,140.05,360.0,50.66,101.83,490.99,77.91,30.25,53.9,94.54,239.31,61.19,159.54,32.276,100.07,171.69,115.23,76.55,143.28,310.0,75.09,80.675,227.7,79.78,617.91,339.59,78.7,251.42,399.75,255.34,148.97,273.19,25.27,309.19,65.36,66.24,31.52,764.71,474.32,162.34,52.65,509.04,25.58,69.83,579.36,174.88,72.58,18.92,133.04,7.94,66.85,266.66,7.45,33.11,72.33,147.21,74.78,1,75.78,43.65,134.68,77.81,12.2,237.62,421.62,247.73,102.11,525.21,339.78,340.03,10.91,130.98,606.79,391.36,103.42,37.3,147.46
2025-09-17,14627.8,238.99,220.81,61.09,197.22,231.62,138.82,346.17,51.4,101.58,492.33,76.97,30.381,53.25,93.82,242.21,59.07,160.09,32.113,99.05,169.98,116.1,76.44,146.11,308.48,75.2,80.25,225.78,80.29,614.79,336.97,76.88,249.85,399.39,250.38,148.97,272.46,24.9,311.75,65.03,67.04,31.11,760.13,473.12,163.48,53.52,510.02,25.38,70.31,577.08,170.29,72.86,18.91,133.14,8.13,68.62,266.47,7.52,34.11,71.41,147.87,75.2,1,75.71,43.35,133.04,78.18,11.9,239.45,425.86,250.52,103.53,528.8,341.61,346.2,10.88,132.29,606.09,387.15,104.27,37.31,146.93
2025-09-18,14698.084,237.88,221.99,60.83,193.03,231.23,143.49,345.35,52.13,101.21,490.5,78.09,29.641,54.395,93.48,244.28,62.94,158.84,32.665,98.2,169.61,114.86,75.78,146.67,315.77,74.55,81.33,226.5,80.99,611.0,335.62,79.62,252.33,401.06,253.44,148.97,274.69,30.57,313.23,65.01,66.46,31.13,762.93,473.62,169.76,52.69,508.45,25.41,70.79,573.75,176.24,73.58,19.21,131.35,7.93,68.52,270.71,7.75,34.71,71.44,152.11,74.4,1,77.37,43.12,133.02,79.37,12.6,238.83,416.85,249.74,108.38,534.81,334.82,338.18,10.84,132.71,608.94,387.11,103.6,37.21,147.1
2025-09-19,14769.933,245.5,222.47,61.65,193.31,231.48,144.75,344.94,52.25,102.14,492.85,77.51,29.595,53.35,91.92,247.09,62.32,156.21,32.665,97.64,168.3,113.76,67.45,139.96,313.71,74.41,81.03,231.75,84.21,624.17,339.18,79.56,255.24,402.3,249.13,148.97,275.13,29.58,314.78,63.94,66.43,30.68,751.99,472.94,169.62,52.01,517.93,25.23,71.08,573.03,176.67,71.55,19.09,129.72,8.27,68.22,264.48,7.69,35.45,70.79,153.3,75.21,1,77.03,43.47,132.92,76.67,12.1,238.17,426.07,250.85,106.5,521.47,336.69,341.61,10.86,132.78,611.78,383.12,102.33,37.02,145.88
2025-09-22,14836.266,256.08,222.59,59.86,193.21,227.63,143.96,338.79,51.92,99.79,493.71,76.26,29.501,53.04,92.01,249.69,62.1,156.05,32.732,95.98,164.23,112.56,69.51,137.32,317.89,73.75,81.5,230.12,85.01,644.37,345.05,79.16,252.88,407.24,252.02,148.97,276.16,28.76,312.44,62.4,66.21,30.32,754.95,480.39,173.41,51.1,514.45,25.39,72.35,576.15,183.61,71.62,19.17,129.57,8.33,67.68,257.56,7.47,38.575,71.05,157.12,73.92,1,77.41,43.29,133.48,75.02,12.0,237.44,434.21,251.64,105.19,518.16,341.3,344.36,10.86,132.58,614.76,383.13,102.82,37.04,144.65
2025-09-23,14754.627,254.43,222.61,60.7,194.28,220.71,144.89,338.94,51.7,98.33,494.1,76.46,29.623,52.67,93.47,244.56,60.76,157.42,32.402,96.33,166.27,112.25,68.2,136.07,323.73,74.57,81.37,233.7,85.27,633.41,346.46,81.0,252.34,409.45,252.53,148.97,276.01,29.34,312.74,62.41,66.71,30.39,746.98,486.67,173.33,50.37,509.23,25.57,72.32,577.08,178.43,72.6,19.74,132.28,8.03,67.31,237.45,7.53,35.93,71.54,149.94,73.31,1,76.54,43.22,131.78,75.27,12.4,239.49,425.85,251.28,103.43,524.6,347.69,338.7,10.95,131.99,611.54,379.72,102.52,37.53,142.61
2025-09-24,14712.719,252.31,219.99,61.48,192.93,220.21,137.16,339.31,51.7,99.28,497.09,75.9,29.613,53.71,95.63,245.89,61.05,159.18,31.708,95.46,167.45,113.43,67.5,128.82,326.38,74.66,80.815,233.75,83.6,628.97,343.32,79.91,247.83,416.62,249.68,148.97,277.51,31.22,313.42,62.38,66.45,30.39,741.85,486.25,179.22,51.37,510.15,25.23,73.83,586.27,176.97,73.67,19.69,136.59,8.25,67.86,235.69,7.53,37.47,72.12,148.83,72.77,1,76.49,43.72,133.39,75.09,12.6,238.4,442.79,244.12,103.24,535.61,351.81,338.68,10.83,131.01,609.5,376.62,102.73,37.8,141.67
2025-09-25,14639.179,256.87,218.54,61.07,193.71,218.15,136.13,336.1,51.85,97.53,494.96,75.51,29.623,50.89,96.81,240.95,60.32,160.72,31.181,93.64,165.0,112.99,68.3,130.7,316.7,75.27,80.28,236.42,83.21,607.52,344.75,79.13,246.57,414.89,250.27,148.97,271.25,33.99,313.45,61.99,65.98,29.98,714.59,484.34,172.01,48.98,507.03,25.0,74.65,585.77,177.69,73.44,19.54,139.08,8.42,66.74,232.75,7.19,37.9,72.89,143.45,72.48,1,73.68,44.46,132.65,73.45,11.9,237.94,423.39,245.11,101.33,539.48,345.56,334.93,10.89,130.68,606.59,381.87,103.05,37.79,141.13
2025-09-26,14725.985,255.46,220.61,60.6,194.27,219.78,137.63,334.53,52.21,99.08,500.03,77.23,29.716,52.64,98.48,243.43,61.67,160.16,31.862,94.15,167.2,113.47,67.1,129.77,318.61,76.25,81.02,237.82,84.32,605.17,346.74,79.35,247.18,419.08,251.98,148.97,278.77,35.5,316.06,63.28,65.67,30.3,724.54,487.44,176.3,49.45,511.46,25.04,75.85,594.52,178.19,73.89,19.8,139.46,8.565,67.3,240.11,7.14,39.45,73.4,140.25,71.7,1,73.67,44.24,132.49,73.85,11.5,237.47,440.4,256.12,102.34,552.0,344.08,337.37,10.7,131.53,610.16,385.735,103.16,38.63,143.5
2025-09-29,14764.922,254.43,223.16,60.31,194.55,222.17,138.44,327.9,52.42,98.89,499.25,76.21,29.501,51.65,95.85,245.1,63.77,156.1,32.222,95.01,169.83,114.78,66.46,131.2,319.69,77.19,81.17,236.58,84.65,602.43,352.46,80.26,244.36,420.92,251.19,148.97,279.53,34.48,315.69,64.14,66.04,30.42,726.51,491.98,179.11,49.08,514.6,24.75,76.21,593.99,181.85,73.1,19.71,137.57,8.67,69.68,241.98,7.3,37.68,72.45,149.0,71.98,1,75.39,44.2,136.47,73.9,18.5,237.96,443.21,259.96,104.29,553.71,345.18,340.16,10.75,132.0,610.13,395.31,103.08,39.12,143.06
2025-09-30,14826.802,254.63,231.54,59.74,192.32,219.57,133.27,329.91,51.59,99.95,502.74,76.05,29.435,52.3,94.59,237.0,64.81,155.29,32.582,95.43,169.47,114.5,67.29,132.48,323.12,77.77,81.94,235.81,84.08,614.9,355.47,82.03,243.55,426.2,254.09,148.97,287.91,33.55,315.43,63.64,66.32,30.54,763.0,499.21,177.93,49.04,517.95,24.63,75.49,609.32,186.58,72.97,19.26,136.02,9.0,67.06,229.99,7.24,37.0,71.53,148.61,71.72,1,72.27,42.98,134.67,74.33,17.3,239.38,444.72,258.36,100.09,546.75,345.3,341.38,10.86,131.24,612.38,391.64,103.06,39.9,146.32
2025-10-01,14877.958,255.45,244.38,59.25,193.32,220.63,129.95,333.39,50.68,102.6,498.2,75.28,28.986,52.67,95.46,235.69,66.16,154.58,32.715,96.54,172.44,112.95,66.08,135.2,332.66,76.31,81.92,239.55,85.18,606.15,356.03,83.12,245.54,426.07,252.43,148.97,286.01,35.94,310.71,64.67,66.78,31.13,825.42,499.0,177.57,48.42,519.71,24.19,78.67,605.42,187.24,72.98,19.1,134.59,8.67,66.66,202.6,7.15,38.62,72.43,149.57,72.68,1,73.4,43.51,138.95,73.62,16.55,233.26,459.46,255.4,102.7,556.04,348.3,347.83,10.98,130.05,614.57,404.21,101.96,38.82,146.95
2025-10-02,14887.325,257.13,236.56,59.11,191.17,222.41,127.23,338.18,50.48,103.11,495.92,75.6,28.48,53.7,93.38,238.88,72.82,153.37,33.874,96.35,171.47,112.14,66.44,135.91,340.24,76.65,82.16,242.32,86.29,606.23,354.79,82.52,246.43,426.69,250.52,148.97,282.22,37.3,307.55,64.73,66.1,31.31,819.85,499.36,178.2,49.33,515.74,24.57,78.18,605.01,188.89,72.47,19.14,134.94,8.68,68.93,200.92,7.39,37.96,71.77,151.3,72.4,1,76.81,44.62,140.51,74.04,16.1,230.14,436.0,256.94,105.42,557.82,353.72,345.95,11.02,130.03,615.25,408.85,101.7,38.57,146.49
2025-10-03,14889.843,258.02,233.91,61.04,190.21,219.51,125.89,338.37,50.64,104.02,498.75,75.17,28.948,53.3,94.16,240.36,67.74,153.55,33.343,96.27,174.95,112.47,67.05,134.61,350.5,77.07,82.37,244.61,85.79,594.99,357.64,83.56,246.45,429.54,252.77,148.97,284.24,36.83,310.03,65.76,66.65,31.36,839.87,504.49,175.59,49.47,517.35,24.32,80.06,609.54,187.62,72.89,19.0,133.01,8.58,69.25,207.2,8.56,36.24,73.21,161.14,72.78,1,76.95,43.11,142.2,75.42,16.2,230.27,429.83,257.68,102.94,556.45,360.2,349.84,11.01,131.0,615.3,403.3,102.07,39.38,146.42
2025-10-06,14945.226,256.69,230.19,62.45,185.57,220.9,126.7,335.49,50.39,103.64,500.02,75.49,29.126,53.45,94.91,245.78,70.19,154.02,33.803,94.38,171.53,112.75,66.36,138.32,349.94,76.56,82.7,247.03,86.38,603.22,364.38,85.34,251.51,433.55,254.88,148.97,288.49,36.59,309.18,64.46,66.1,30.72,845.05,514.24,174.12,48.68,528.57,24.1,82.11,618.52,185.54,72.73,18.49,132.92,8.34,71.29,203.63,8.49,37.09,74.27,164.5,72.68,1,77.78,43.17,138.71,74.35,15.8,224.96,453.25,256.98,109.7,566.91,358.77,349.28,11.29,130.86,617.4,402.9,102.7,40.07,145.36
2025-10-07,14888.373,256.48,232.83,62.89,186.97,221.78,126.05,336.41,50.29,104.04,502.3,73.4,28.667,52.03,95.23,239.74,70.62,154.91,32.992,95.9,161.16,112.53,66.03,140.6,357.49,76.72,82.24,242.33,84.92,606.12,366.26,85.06,247.13,437.57,250.05,148.97,285.38,37.17,307.69,61.17,66.79,29.97,843.63,511.07,173.17,49.13,523.98,23.9,83.21,621.63,185.04,72.45,17.93,132.37,7.31,74.61,205.92,7.87,35.55,74.91,161.28,73.29,1,79.02,43.39,140.14,73.19,17.1,227.68,433.09,260.5,107.55,556.77,363.66,352.42,11.04,130.95,615.2,410.28,103.24,40.63,142.77
2025-10-08,14975.135,258.06,231.24,62.22,185.59,225.22,124.8,345.5,49.84,102.93,499.84,73.03,28.826,53.19,93.75,240.43,76.78,153.74,32.778,95.77,158.66,111.89,67.78,145.07,362.34,75.74,83.06,239.93,86.46,625.45,372.3,87.07,245.46,426.27,252.32,148.97,290.83,37.43,304.03,60.31,66.12,29.7,845.72,514.02,174.82,48.69,524.85,23.68,84.04,637.95,189.11,72.38,16.9,131.3,7.34,76.13,202.29,8.18,35.66,74.12,166.43,72.84,1,81.11,44.54,142.76,72.74,17.2,226.58,438.69,258.07,114.05,565.81,369.92,351.36,11.1,130.41,618.77,421.15,102.9,41.04,143.49
2025-10-09,14934.378,254.04,230.69,61.31,185.32,227.74,123.54,345.02,49.79,99.73,496.74,71.24,28.18,51.39,91.95,245.33,74.92,151.64,32.557,95.41,151.39,110.99,68.08,144.97,358.13,75.19,81.84,237.0,86.19,634.27,365.43,87.19,242.21,418.87,249.85,148.97,286.14,37.8,305.53,57.59,66.37,29.31,855.35,507.76,173.48,47.67,522.4,23.29,83.71,635.01,192.57,71.25,16.88,131.09,7.35,75.75,211.7,7.93,38.61,73.53,163.87,72.72,1,80.85,43.22,142.97,69.72,21.0,226.21,435.54,256.69,113.96,561.15,367.69,347.04,11.03,129.87,617.1,414.86,101.77,40.47,143.39
2025-10-10,14531.412,245.27,230.5,60.84,186.68,216.37,118.22,324.63,48.65,97.14,489.13,69.18,27.599,48.96,87.64,241.68,73.07,148.9,30.825,95.68,151.58,109.19,65.12,129.69,353.24,73.94,80.0,224.63,83.04,604.56,369.12,82.98,237.49,415.14,242.27,148.97,282.99,36.37,300.89,57.7,67.04,28.68,833.49,505.05,167.51,44.91,510.96,22.45,83.35,623.49,183.16,69.09,16.24,126.76,6.96,69.84,198.55,7.46,35.06,71.42,151.02,72.61,1,74.67,40.77,141.33,64.43,17.2,228.79,413.49,251.97,107.12,549.28,354.5,343.65,10.75,126.88,600.51,407.79,101.84,40.71,141.11
2025-10-13,14758.072,247.66,230.3,61.64,183.2,220.07,122.44,356.7,48.86,96.29,491.93,69.58,27.552,50.72,88.78,248.75,68.29,151.94,31.766,95.65,152.59,110.27,65.2,132.69,351.42,72.95,81.06,229.65,84.2,648.25,378.09,85.5,244.64,410.68,245.01,148.97,287.9,37.22,307.97,58.03,66.8,29.15,819.4,503.83,169.85,46.27,514.05,23.04,84.3,618.88,188.32,69.57,16.74,129.79,7.37,68.86,203.68,7.84,36.46,72.09,153.66,72.87,1,75.02,43.35,141.44,64.49,16.9,225.06,435.9,256.68,110.53,542.93,358.66,343.3,11.01,128.19,609.61,407.37,102.12,39.78,142.26
2025-10-14,14735.21,247.77,229.13,61.85,186.51,216.39,127.64,344.13,50.09,97.8,495.97,68.09,28.096,51.41,88.17,239.77,69.38,152.39,32.448,94.81,156.74,111.17,66.21,132.49,350.48,73.36,81.98,234.67,83.08,644.41,380.79,84.61,246.19,418.4,246.54,148.97,291.94,35.63,302.08,61.27,67.51,29.83,812.35,505.18,169.13,46.66,513.57,23.75,84.64,626.93,180.03,69.58,17.17,130.84,7.71,69.15,196.35,8.02,37.73,71.65,152.88,72.43,1,76.18,44.64,141.24,67.02,16.0,229.42,429.24,257.72,108.1,541.01,359.93,348.38,10.97,129.9,608.75,412.22,107.21,39.95,143.46
2025-10-15,14795.659,249.34,226.22,63.38,190.03,215.57,127.7,351.33,52.28,96.35,496.39,68.45,27.843,50.99,87.74,236.58,71.82,152.11,32.845,95.22,155.24,111.71,65.41,134.08,349.49,72.93,81.79,235.8,83.58,615.95,387.39,86.62,251.71,420.25,241.26,148.97,284.96,37.15,305.69,61.62,67.08,29.745,826.57,499.41,167.1,46.76,513.43,23.58,85.79,608.93,179.83,68.92,17.15,129.57,7.62,67.98,200.76,8.0,40.53,71.88,156.21,73.85,1,76.13,45.92,138.89,67.72,16.8,226.65,435.15,261.5,107.86,538.49,361.15,345.69,11.17,129.6,611.43,407.9,109.03,40.67,142.12
2025-10-16,14702.575,247.45,226.87,62.9,191.47,214.47,120.84,354.15,50.44,97.28,488.81,69.12,27.412,50.84,86.91,246.0,68.43,151.71,32.678,98.67,152.92,109.88,66.33,135.85,348.18,72.65,81.11,236.91,83.14,602.0,396.45,86.72,251.88,419.6,239.54,148.97,282.66,36.84,298.54,61.32,67.59,29.82,819.38,493.25,164.62,45.86,511.61,22.85,85.05,598.98,181.81,67.22,16.92,128.36,7.52,66.05,198.97,7.5,40.11,71.37,156.57,73.98,1,74.54,44.44,139.32,67.91,15.4,226.45,428.75,259.23,106.23,537.29,356.67,335.4,11.11,125.75,607.39,408.61,106.47,41.34,143.26
2025-10-17,14780.357,252.29,229.57,63.33,191.29,213.04,121.38,349.33,51.28,98.04,492.42,69.65,27.674,52.23,86.48,243.08,69.15,153.08,33.28,97.63,153.69,110.67,66.6,136.92,348.77,74.64,81.09,237.8,83.44,600.0,388.99,84.49,253.79,426.16,239.35,148.97,280.02,37.01,297.56,61.91,68.44,30.04,802.83,495.15,167.41,46.19,513.58,22.94,84.53,594.5,183.22,68.09,16.26,129.27,7.5,67.41,194.95,7.11,37.02,72.59,157.76,74.34,1,75.2,43.68,140.41,67.85,15.6,229.33,439.31,261.35,106.65,533.51,356.6,341.89,11.1,126.82,610.76,416.81,107.73,41.25,144.06
2025-10-20,14938.288,262.24,232.06,63.19,193.08,216.48,125.19,349.24,52.04,100.95,494.08,70.61,27.702,52.53,87.06,254.28,73.97,154.48,33.857,97.97,153.76,111.96,68.43,127.42,354.07,75.29,82.1,239.81,84.86,594.07,403.15,85.28,257.02,433.15,245.15,148.97,285.77,38.1,302.36,61.89,68.44,30.11,808.96,505.9,172.43,45.62,516.79,23.25,84.77,602.0,182.64,68.53,17.02,130.34,7.47,69.2,202.48,7.33,40.0,72.82,164.71,74.76,1,76.5,44.19,141.23,69.09,15.7,230.09,447.43,262.29,109.02,523.72,364.48,344.41,11.4,128.45,617.17,419.1,107.05,41.93,145.06
2025-10-21,14938.828,262.77,231.39,61.72,192.37,222.03,125.98,342.66,51.52,100.65,491.29,71.05,28.077,54.2,86.41,263.41,72.32,153.79,33.933,97.95,158.63,114.3,69.75,127.13,349.75,76.02,82.75,242.84,84.78,585.33,377.24,86.05,251.34,432.01,246.33,148.97,287.53,38.12,297.09,63.45,71.22,30.58,799.57,489.5,181.39,45.21,517.66,23.92,83.99,599.35,181.16,68.95,17.46,128.6,7.86,70.05,205.71,7.3,38.77,72.67,162.64,74.28,1,77.73,42.39,141.57,70.86,14.8,229.08,442.6,260.28,111.11,525.92,365.37,347.21,11.27,128.44,617.09,426.27,106.22,41.69,146.09
2025-10-22,14859.332,258.45,228.68,61.91,191.19,217.95,126.53,340.3,51.1,98.74,491.81,71.04,27.543,53.26,87.41,256.64,66.52,155.57,33.339,97.82,158.21,113.08,70.7,123.66,345.21,76.84,81.42,239.41,84.66,576.0,377.28,84.14,252.53,441.19,243.49,148.97,283.64,36.92,294.11,62.56,70.81,30.35,812.43,487.14,178.29,45.2,520.54,23.63,82.84,596.48,180.28,69.59,17.57,131.4,7.78,68.07,197.05,6.94,37.5,74.54,162.01,75.73,1,75.92,42.39,140.2,69.23,14.5,227.4,438.97,255.56,109.41,519.33,361.49,345.36,11.52,127.73,613.97,426.44,107.14,41.69,147.11
2025-10-23,14946.132,259.58,228.25,62.51,190.3,221.09,123.05,344.29,51.76,100.29,490.16,71.1,27.449,54.57,90.08,255.05,67.21,156.56,34.0,96.87,158.55,113.03,71.06,125.02,346.28,76.53,82.75,238.17,84.93,595.15,378.79,85.84,253.73,440.16,247.66,148.97,290.09,38.16,294.54,63.02,69.94,30.62,821.04,488.05,179.06,46.81,520.56,23.48,83.25,605.74,182.16,69.76,18.01,135.81,7.5,69.66,200.82,7.1,37.82,75.72,167.03,74.5,1,78.56,44.52,139.72,70.4,14.8,219.99,448.98,254.53,110.82,524.48,360.45,345.96,11.46,127.98,617.44,422.63,106.86,41.3,146.39
2025-10-24,15064.915,262.82,227.99,63.33,191.52,224.21,125.0,354.13,52.57,91.4,492.1,71.34,27.43,53.62,88.03,254.83,67.61,155.56,33.882,96.23,157.95,111.68,70.33,122.81,342.35,76.1,83.08,241.15,85.56,584.39,377.52,87.41,260.51,447.04,247.56,148.97,299.91,38.28,300.44,63.03,69.71,30.79,825.45,485.41,178.17,47.59,523.61,23.47,84.41,605.58,186.26,68.61,17.72,134.98,7.82,69.77,214.2,7.14,39.7,75.84,172.95,74.46,1,79.54,45.55,139.62,70.21,14.9,217.77,433.72,255.12,112.56,517.66,362.5,347.38,11.41,129.41,622.55,421.39,106.17,41.21,145.94
2025-10-27,15250.144,268.81,228.03,61.94,189.73,226.97,126.37,362.05,53.02,86.53,488.07,71.07,27.562,54.89,88.69,255.47,65.72,155.28,34.037,95.24,158.86,112.34,70.63,126.18,342.49,80.82,83.46,247.34,85.29,584.39,367.01,89.37,269.93,467.86,246.65,148.97,301.69,39.54,304.15,63.11,70.06,31.48,826.41,486.91,181.39,49.09,531.52,23.51,86.03,595.95,191.49,69.29,18.04,135.42,7.72,70.25,219.24,7.16,39.74,75.51,175.06,74.7,1,80.15,44.36,137.96,72.08,14.7,220.68,452.42,254.27,114.49,522.82,365.98,347.82,11.46,129.91,630.0,420.17,104.47,40.63,147.53
2025-10-28,15285.105,269.0,227.54,61.37,182.72,229.25,124.47,372.97,52.87,85.56,481.44,71.0,27.43,53.77,86.79,254.26,64.17,154.13,34.255,94.05,153.75,111.65,69.23,131.7,339.4,82.19,82.905,249.55,85.87,570.98,364.38,86.43,268.43,466.46,243.68,148.97,299.14,41.53,305.36,63.82,70.16,30.96,820.1,485.77,179.98,47.61,542.07,22.35,83.57,595.05,201.03,69.1,17.35,133.66,7.54,73.02,212.97,7.05,37.84,75.07,178.96,74.53,1,80.18,44.71,134.19,71.88,13.8,219.99,460.55,251.57,113.48,518.79,367.84,346.9,11.62,129.12,631.69,422.39,103.17,40.55,145.41
2025-10-29,15284.535,269.7,225.14,60.52,179.08,230.3,124.88,385.98,52.58,82.83,475.76,69.08,26.728,51.97,88.08,251.46,62.56,155.1,34.363,91.71,148.29,110.24,68.18,126.99,336.36,82.69,83.12,249.64,84.22,577.97,363.0,90.29,275.17,468.4,242.84,148.97,298.42,41.34,305.51,62.71,68.35,30.04,813.53,485.33,170.3,46.71,541.55,22.22,81.76,584.99,207.04,67.2,16.61,138.0,7.47,69.68,210.77,6.81,36.3,75.55,179.01,74.36,1,76.51,46.07,130.98,69.96,13.6,215.01,461.51,251.73,111.61,506.07,355.26,341.28,11.83,126.87,631.95,417.21,102.46,39.17,143.94
2025-10-30,15133.233,271.4,228.2,60.69,179.45,222.86,123.45,376.47,53.03,82.82,478.52,67.56,25.594,51.5,88.14,256.65,61.1,153.52,34.075,91.0,149.29,111.84,68.2,123.11,321.95,83.48,82.73,248.93,84.2,574.07,370.13,90.28,281.9,466.8,241.66,148.97,319.07,40.16,309.44,62.38,68.98,31.16,844.5,489.72,168.02,45.2,525.76,22.22,81.64,578.6,202.89,66.72,16.59,137.07,7.24,67.93,194.42,6.72,34.34,74.73,173.61,74.15,1,73.92,48.23,128.88,68.58,12.9,210.65,440.1,252.78,112.86,509.66,344.75,345.03,11.89,127.1,625.24,419.89,102.23,38.79,144.1
